yearOpened,nday,zipcode,longitude,latitude,case#
2014,10,02128,-71.03829,42.36907,101001022212
2014,10,02643,-71.06922,42.27402,101001022213
2014,10,02643,-71.141802,42.34351,101001022214
2014,10,02128,-71.0384,42.36978,101001022216
2014,10,02643,-71.06229,42.37762,101001022217
2014,10,02129,-71.063869,42.379417,101001022218
2014,10,02643,-71.06206,42.30717,101001022219
2014,10,02643,-71.06206,42.30717,101001022220
2014,10,02643,-71.069636,42.295447,101001022222
2014,10,02643,-71.11551,42.30036,101001022221
2014,10,02643,-71.11551,42.30036,101001022223
2014,10,02643,-71.11564,42.30032,101001022224
2014,10,02120,-71.08517,42.3357,101001022229
2014,10,02129,-71.060506,42.373367,101001022231
2014,10,02643,-71.06933,42.3816,101001022232
2014,10,02135,-71.147567,42.337629,101001022235
2014,10,02127,-71.03069,42.33592,101001022236
2014,10,02129,-71.060989,42.373513,101001022238
2014,10,02215,-71.0587,42.3594,101001022240
2014,11,02135,-71.149489,42.34552,101001027494
2014,11,02119,-71.07567,42.32099,101001027498
2014,11,02116,-71.077361,42.35068,101001027499
2014,11,02127,-71.054661,42.342773,101001027501
2014,11,02643,-71.0568,42.34088,101001027503
2014,11,02118,-71.06952,42.33735,101001027504
2014,11,02643,-71.06756,42.296,101001027506
2014,11,02134,-71.12851,42.35984,101001027507
2014,11,02127,-71.053695,42.334312,101001027508
2014,11,02643,-71.154394,42.34844,101001027509
2014,11,02643,-71.154394,42.34844,101001027510
2014,11,02643,-71.069,42.29562,101001027512
2014,11,02135,-71.147332,42.345917,101001027513
2014,11,02130,-71.12417,42.31056,101001027515
2014,11,02643,-71.13788,42.3478,101001027517
2014,11,02108,-71.058274,42.36042,101001027519
2014,11,02643,-71.10193,42.31884,101001027520
2014,11,02124,-71.07355,42.28285,101001027522
2014,11,02114,-71.06995,42.35969,101001027524
2014,11,02121,-71.0587,42.3594,101001027526
2014,11,02109,-71.05227,42.36534,101001027529
2014,11,02643,-71.11536,42.30043,101001027531
2014,11,02109,-71.05227,42.36534,101001027532
2014,11,02130,-71.11368,42.32274,101001027534
2014,11,02643,-71.16395,42.28987,101001027535
2014,12,02132,-71.14843,42.29507,101001028006
2014,12,02643,-71.06882,42.29597,101001028007
2014,12,02136,-71.0587,42.3594,101001028010
2014,12,02122,-71.06004,42.29428,101001028011
2014,12,02129,-71.060605,42.373688,101001028012
2014,12,02643,-71.09268,42.31448,101001028015
2014,12,02129,-71.07185,42.38236,101001028016
2014,12,02643,-71.047083,42.347461,101001028018
2014,12,02130,-71.10855,42.301863,101001028020
2014,12,02108,-71.0579,42.360116,101001028021
2014,12,02643,-71.067925,42.336512,101001028023
2014,12,02128,-71.03354,42.38212,101001028026
2014,12,02128,-71.033584,42.382419,101001028027
2014,12,02122,-71.05575,42.28974,101001028031
2014,12,02134,-71.12858,42.35112,101001028033
2014,12,02130,-71.11003,42.3147,101001028037
2014,12,02122,-71.0587,42.3594,101001028038
2014,13,02135,-71.149822,42.347827,101001033590
2014,13,02643,-71.051317,42.357453,101001033591
2014,13,02643,-71.06961,42.3076,101001033594
2014,13,02643,-71.11925,42.26219,101001033595
2014,13,02127,-71.02737,42.33637,101001033596
2014,13,02643,-71.13991,42.28871,101001033598
2014,13,02119,-71.07046,42.32951,101001033601
2014,13,02121,-71.078348,42.301966,101001033605
2014,13,02121,-71.078348,42.301966,101001033608
2014,13,02643,-71.086546,42.325632,101001033609
2014,13,02135,-71.167188,42.349223,101001033610
2014,13,02215,-71.095,42.35016,101001033614
2014,13,02116,-71.065481,42.351377,101001033616
2014,13,02121,-71.09254,42.31409,101001033620
2014,13,02108,-71.06084,42.35845,101001033622
2014,13,02120,-71.10364,42.32772,101001033624
2014,13,02643,-71.13569,42.35889,101001033625
2014,13,02108,-71.059979,42.358002,101001033628
2014,13,02643,-71.12631,42.28667,101001033629
2014,13,02135,-71.16955,42.34995,101001033630
2014,13,02129,-71.07117,42.38128,101001033631
2014,13,02108,-71.06084,42.35845,101001033632
2014,13,02643,-71.089487,42.328678,101001033633
2014,13,02124,-71.07171,42.29837,101001033635
2014,13,02131,-71.14189,42.27965,101001033637
2014,13,02131,-71.14189,42.27965,101001033639
2014,13,02131,-71.11503,42.30015,101001033640
2014,13,02131,-71.14189,42.27965,101001033641
2014,13,02131,-71.11503,42.30015,101001033642
2014,13,02643,-71.13409,42.35894,101001033643
2014,13,02124,-71.071656,42.298271,101001033645
2014,13,02643,-71.138537,42.346749,101001033647
2014,13,02118,-71.076974,42.336159,101001033650
2014,13,02130,-71.11322,42.32385,101001033653
2014,13,02119,-71.074653,42.330742,101001033655
2014,13,02643,-71.159318,42.349314,101001033657
2014,13,02643,-71.14102,42.28944,101001033659
2014,13,02643,-71.06173,42.28691,101001033661
2014,13,02125,-71.06162,42.31659,101001033663
2014,14,02135,-71.16955,42.34995,101001034122
2014,14,02643,-71.12631,42.28667,101001034123
2014,14,02127,-71.05101,42.33612,101001034128
2014,14,02643,-71.050254,42.363289,101001034129
2014,14,02108,-71.05959,42.3588,101001034131
2014,14,02118,-71.078309,42.338153,101001034133
2014,14,02132,-71.15385,42.27657,101001034135
2014,14,02215,-71.101293,42.342287,101001034136
2014,14,02131,-71.12651,42.28099,101001034137
2014,14,02643,-71.05562,42.28835,101001034138
2014,14,02129,-71.075124,42.379857,101001034139
2014,14,02643,-71.059056,42.37416,101001034141
2014,14,02116,-71.072793,42.346059,101001034144
2014,14,02643,-71.12419,42.35974,101001034145
2014,14,02110,-71.05201,42.35736,101001034146
2014,14,02643,-71.059056,42.37416,101001034148
2014,14,02643,-71.0587,42.3594,101001034151
2014,14,02643,-71.121555,42.360496,101001034153
2014,14,02113,-71.0587,42.3594,101001034154
2014,14,02643,-71.0587,42.3594,101001034156
2014,14,02120,-71.0587,42.3594,101001034158
2014,14,02643,-71.069804,42.381608,101001034160
2014,14,02111,-71.06214,42.356,101001034164
2014,15,02114,-71.06583,42.359743,101001038600
2014,15,02118,-71.07758,42.3373,101001038602
2014,15,02130,-71.11827,42.31076,101001038603
2014,15,02119,-71.07481,42.32603,101001038604
2014,15,02124,-71.075471,42.293879,101001038606
2014,15,02643,-71.134546,42.291351,101001038608
2014,15,02643,-71.08612,42.29682,101001038610
2014,15,02111,-71.059999,42.35052,101001038614
2014,15,02124,-71.07705,42.29152,101001038616
2014,15,02643,-71.0587,42.3594,101001038617
2014,15,02131,-71.11852,42.28546,101001038623
2014,16,02643,-71.13381,42.29077,101001038882
2014,16,02118,-71.08117,42.33859,101001038883
2014,16,02134,-71.119275,42.359927,101001038886
2014,16,02121,-71.08662,42.30658,101001038887
2014,16,02125,-71.056988,42.314793,101001038888
2014,16,02643,-71.085991,42.325009,101001038890
2014,16,02125,-71.056988,42.314793,101001038891
2014,16,02643,-71.12851,42.26804,101001038893
2014,16,02127,-71.033112,42.335453,101001038895
2014,16,02122,-71.059143,42.303428,101001038896
2014,16,02127,-71.03877,42.33542,101001038897
2014,16,02118,-71.06523,42.34256,101001038899
2014,16,02643,-71.06329,42.32933,101001038900
2014,16,02116,-71.065829,42.351899,101001038902
2014,17,02643,-71.067808,42.284969,101001043017
2014,17,02126,-71.08498,42.27868,101001043018
2014,17,02122,-71.05558,42.2943,101001043020
2014,17,02132,-71.14927,42.26228,101001043021
2014,17,02115,-71.08886,42.35035,101001043023
2014,17,02121,-71.07325,42.30518,101001043025
2014,18,02131,-71.1215,42.27993,101001043230
2014,18,02643,-71.05661,42.29804,101001043233
2014,18,02128,-71.0587,42.3594,101001043235
2014,18,02119,-71.084014,42.324056,101001043238
2014,18,02643,-71.07027,42.34648,101001043239
2014,18,02643,-71.06701,42.28795,101001043242
2014,18,02108,-71.06258,42.35857,101001043244
2014,19,02643,-71.06984,42.34669,101001047510
2014,19,02121,-71.075594,42.305572,101001047512
2014,19,02643,-70.99877,42.38244,101001047514
2014,19,02643,-71.0587,42.3594,101001047515
2014,19,02643,-71.05347,42.30051,101001047518
2014,19,02643,-71.0587,42.3594,101001047519
2014,19,02643,-71.072338,42.333935,101001047521
2014,19,02119,-71.0587,42.3594,101001047523
2014,19,02113,-71.05463,42.36388,101001047525
2014,19,02114,-71.06768,42.36072,101001047526
2014,19,02114,-71.06459,42.35991,101001047528
2014,19,02111,-71.061809,42.35493,101001047530
2014,20,02643,-71.0587,42.3594,101001047823
2014,20,02108,-71.0659,42.3582,101001047825
2014,20,02643,-71.0587,42.3594,101001047827
2014,20,02130,-71.11584,42.30875,101001047829
2014,20,02116,-71.07325,42.35277,101001047830
2014,20,02643,-71.14277,42.25416,101001047832
2014,20,02643,-71.14277,42.25416,101001047833
2014,20,02643,-71.141121,42.289494,101001047835
2014,20,02134,-71.13219,42.35242,101001047836
2014,20,02128,-71.00213,42.38821,101001047838
2014,20,02643,-71.06641,42.374114,101001047839
2014,20,02125,-71.06121,42.31871,101001047841
2014,20,02135,-71.15597,42.34034,101001047842
2014,20,02135,-71.1597,42.34058,101001047843
2014,20,02135,-71.14991,42.33575,101001047845
2014,20,02135,-71.14885,42.336624,101001047846
2014,20,02643,-71.0587,42.3594,101001047848
2014,20,02643,-71.0587,42.3594,101001047850
2014,20,02643,-71.0587,42.3594,101001047852
2014,20,02124,-71.07758,42.29247,101001047854
2014,21,02120,-71.104037,42.333619,101001052058
2014,21,02643,-71.069929,42.328102,101001052059
2014,21,02118,-71.07839,42.33735,101001052060
2014,21,02131,-71.12926,42.28564,101001052064
2014,21,02121,-71.07918,42.30479,101001052066
2014,21,02121,-71.07918,42.30479,101001052067
2014,21,02643,-71.069645,42.318013,101001052069
2014,21,02110,-71.05379,42.35469,101001052072
2014,21,02118,-71.07469,42.33704,101001052074
2014,21,02118,-71.07183,42.34281,101001052076
2014,21,02132,-71.15742,42.2619,101001052077
2014,21,02643,-71.14716,42.28519,101001052081
2014,21,02215,-71.08987,42.34858,101001052082
2014,21,02215,-71.08904,42.34859,101001052083
2014,21,02115,-71.08497,42.34961,101001052084
2014,21,02116,-71.08167,42.3505,101001052085
2014,21,02643,-71.07477,42.29773,101001052088
2014,22,02131,-71.13971,42.28026,101001052288
2014,22,02116,-71.07972,42.35322,101001052290
2014,22,02116,-71.07972,42.35322,101001052292
2014,22,02124,-71.06674,42.29902,101001052294
2014,22,02643,-71.07529,42.33253,101001052296
2014,22,02215,-71.09639,42.348498,101001052297
2014,22,02121,-71.07343,42.30304,101001052299
2014,22,02135,-71.14631,42.33745,101001052300
2014,22,02128,-71.03498,42.37651,101001052302
2014,22,02643,-71.11941,42.30523,101001052304
2014,23,02129,-71.06522,42.3797,101001056645
2014,23,02121,-71.07648,42.30759,101001056647
2014,23,02127,-71.05677,42.34214,101001056650
2014,23,02643,-71.06671,42.28424,101001056652
2014,23,02643,-71.11596,42.30709,101001056655
2014,23,02135,-71.16118,42.35377,101001056657
2014,23,02124,-71.07629,42.2865,101001056658
2014,24,02124,-71.06625,42.27966,101001056925
2014,24,02119,-71.08178,42.32213,101001056927
2014,24,02128,-71.00192,42.38473,101001056929
2014,24,02116,-71.072,42.34572,101001056930
2014,24,02119,-71.0587,42.3594,101001056931
2014,24,02126,-71.07748,42.27525,101001056932
2014,24,02132,-71.14826,42.27611,101001056933
2014,24,02643,-71.11645,42.30697,101001056937
2014,24,02643,-71.13895,42.34569,101001056941
2014,24,02128,-71.03612,42.368283,101001056942
2014,24,02132,-71.0587,42.3594,101001056944
2014,25,02128,-71.00849,42.3892,101001061394
2014,25,02128,-71.02322,42.38105,101001061396
2014,25,02134,-71.13299,42.3498,101001061397
2014,25,02119,-71.0728,42.32319,101001061399
2014,25,02643,-71.106132,42.31138,101001061403
2014,25,02643,-71.1009,42.31764,101001061409
2014,25,02643,-71.1009,42.31764,101001061412
2014,26,02129,-71.06688,42.37782,101001061733
2014,26,02109,-71.0523,42.36641,101001061736
2014,26,02122,-71.05165,42.29268,101001061737
2014,26,02121,-71.079058,42.30784,101001061739
2014,26,02643,-71.13579,42.35192,101001061741
2014,27,02643,-71.10861,42.28603,101001066651
2014,27,02643,-71.16976,42.35273,101001066656
2014,27,02643,-71.135857,42.359311,101001066657
2014,27,02215,-71.09896,42.34394,101001066658
2014,27,02134,-71.13324,42.35741,101001066660
2014,27,02108,-71.0579,42.360116,101001066661
2014,27,02127,-71.04879,42.3328,101001066664
2014,27,02131,-71.13031,42.27334,101001066666
2014,27,02643,-71.050254,42.363289,101001066668
2014,27,02129,-71.065822,42.380054,101001066671
2014,27,02121,-71.07975,42.30227,101001066673
2014,27,02116,-71.069099,42.351363,101001066674
2014,27,02643,-71.126595,42.286835,101001066675
2014,27,02643,-71.126595,42.286835,101001066676
2014,29,02115,-71.08096,42.34363,101001071557
2014,29,02129,-71.07802,42.38313,101001071559
2014,29,02135,-71.13897,42.3556,101001071561
2014,29,02124,-71.0587,42.3594,101001071565
2014,29,02119,-71.08848,42.32272,101001071570
2014,29,02643,-71.0587,42.3594,101001071572
2014,29,02129,-71.05735,42.38035,101001071576
2014,30,02643,-71.116134,42.277331,101001071835
2014,30,02643,-71.116134,42.277331,101001071837
2014,30,02120,-71.090838,42.334127,101001071839
2014,30,02125,-71.06888,42.30738,101001071842
2014,30,02128,-71.01474,42.38147,101001071843
2014,30,02111,-71.05844,42.35052,101001071845
2014,30,02215,-71.09045,42.34736,101001071847
2014,30,02121,-71.072795,42.311051,101001071850
2014,31,02643,-71.06206,42.30717,101001075937
2014,31,02119,-71.09119,42.32865,101001075939
2014,31,02136,-71.12526,42.25981,101001075942
2014,31,02130,-71.11059,42.30782,101001075943
2014,31,02118,-71.07464,42.34261,101001075944
2014,31,02108,-71.0653,42.35772,101001075946
2014,31,02125,-71.053287,42.316495,101001075947
2014,31,02114,-71.07048,42.35746,101001075954
2014,31,02122,-71.05405,42.284,101001075955
2014,31,02135,-71.157901,42.341388,101001075957
2014,31,02128,-71.034039,42.371516,101001075958
2014,31,02118,-71.06914,42.34281,101001075960
2014,31,02643,-71.09318,42.31465,101001075962
2014,32,02114,-71.07054,42.35965,101001076199
2014,32,02135,-71.14841,42.34253,101001076202
2014,32,02114,-71.07054,42.35965,101001076204
2014,32,02643,-71.06113,42.30504,101001076206
2014,32,02118,-71.07528,42.33938,101001076210
2014,32,02643,-71.106132,42.31138,101001076212
2014,32,02134,-71.131359,42.355851,101001076214
2014,32,02119,-71.071551,42.322548,101001076216
2014,32,02114,-71.07054,42.35965,101001076220
2014,33,02643,-71.068853,42.271392,101001080727
2014,33,02643,-71.06189,42.27478,101001080728
2014,33,02215,-71.093323,42.347004,101001080729
2014,33,02116,-71.068123,42.34922,101001080730
2014,33,02130,-71.10189,42.3134,101001080732
2014,33,02215,-71.102201,42.344649,101001080733
2014,33,02643,-71.06934,42.29583,101001080735
2014,33,02643,-71.06934,42.29583,101001080738
2014,33,02124,-71.06929,42.27597,101001080740
2014,33,02215,-71.102201,42.344649,101001080744
2014,33,02130,-71.10172,42.31155,101001080745
2014,33,02135,-71.15191,42.35117,101001080746
2014,33,02643,-71.09896,42.32218,101001080751
2014,33,02643,-71.087012,42.280373,101001080755
2014,33,02120,-71.084701,42.336722,101001080756
2014,33,02125,-71.06277,42.31902,101001080758
2014,33,02126,-71.07513,42.27443,101001080760
2014,33,02124,-71.06987,42.29571,101001080761
2014,34,02125,-71.0587,42.3594,101001081081
2014,34,02643,-71.07027,42.34648,101001081082
2014,34,02643,-71.06984,42.31664,101001081085
2014,34,02127,-71.0311,42.33641,101001081086
2014,34,02643,-71.062437,42.274212,101001081087
2014,34,02130,-71.0587,42.3594,101001081088
2014,34,02130,-71.10839,42.3106,101001081089
2014,34,02121,-71.08677,42.31458,101001081091
2014,34,02128,-71.04022,42.37704,101001081092
2014,34,02128,-71.040039,42.376441,101001081094
2014,34,02643,-71.10366,42.31628,101001081096
2014,34,02643,-71.141442,42.34384,101001081097
2014,34,02124,-71.07071,42.2968,101001081099
2014,34,02124,-71.05793,42.29167,101001081101
2014,34,02108,-71.058274,42.36042,101001081103
2014,35,02111,-71.06492,42.34797,101001086025
2014,35,02134,-71.12861,42.35787,101001086026
2014,35,02135,-71.0587,42.3594,101001086034
2014,35,02643,-71.09904,42.320812,101001086036
2014,35,02122,-71.05956,42.29737,101001086038
2014,35,02121,-71.09034,42.30899,101001086040
2014,35,02643,-71.09904,42.320812,101001086042
2014,35,02126,-71.102726,42.276752,101001086043
2014,35,02643,-71.16979,42.28388,101001086047
2014,35,02643,-71.0587,42.3594,101001086048
2014,35,02643,-71.16268,42.27246,101001086049
2014,36,02643,-71.14761,42.27121,101001086387
2014,36,02643,-71.134435,42.35823,101001086390
2014,36,02125,-71.062437,42.31721,101001086394
2014,36,02124,-71.07579,42.29353,101001086396
2014,36,02119,-71.095153,42.322967,101001086397
2014,36,02643,-71.106167,42.311228,101001086399
2014,36,02131,-71.12559,42.28925,101001086402
2014,36,02643,-71.050254,42.363289,101001086404
2014,36,02130,-71.11355,42.31233,101001086406
2014,36,02125,-71.05601,42.31231,101001086408
2014,36,02136,-71.13854,42.24823,101001086410
2014,36,02126,-71.10924,42.2664,101001086411
2014,36,02132,-71.16191,42.25893,101001086413
2014,36,02115,-71.086129,42.348005,101001086414
2014,36,02643,-71.101249,42.317986,101001086415
2014,36,02110,-71.05091,42.36012,101001086417
2014,36,02134,-71.13449,42.36229,101001086418
2014,36,02643,-71.132763,42.285711,101001086420
2014,36,02643,-71.14716,42.28519,101001086422
2014,36,02108,-71.06258,42.35857,101001086425
2014,37,02643,-71.0587,42.3594,101001091631
2014,37,02134,-71.12714,42.35871,101001091633
2014,37,02643,-71.068853,42.271392,101001091634
2014,37,02135,-71.161527,42.348375,101001091636
2014,37,02643,-71.06877,42.38145,101001091638
2014,37,02111,-71.0571,42.35031,101001091640
2014,37,02120,-71.0587,42.3594,101001091642
2014,37,02643,-71.16107,42.27359,101001091643
2014,37,02125,-71.07076,42.30874,101001091645
2014,37,02215,-71.10402,42.34771,101001091647
2014,37,02215,-71.098393,42.346353,101001091649
2014,37,02129,-71.06338,42.38038,101001091651
2014,37,02643,-71.106132,42.31138,101001091653
2014,37,02135,-71.14689,42.34229,101001091654
2014,37,02643,-71.168582,42.293407,101001091656
2014,37,02643,-71.06206,42.30717,101001091668
2014,37,02130,-71.11879,42.3132,101001091673
2014,37,02643,-71.063281,42.325094,101001091674
2014,37,02122,-71.0479,42.291712,101001091684
2014,37,02116,-71.065997,42.348522,101001091688
2014,38,02643,-71.068756,42.337175,101001091916
2014,38,02643,-71.17076,42.35226,101001091918
2014,38,02643,-71.068853,42.271392,101001091920
2014,38,02643,-71.108,42.30855,101001091921
2014,38,02643,-71.068853,42.271392,101001091923
2014,38,02131,-71.1073,42.286995,101001091925
2014,38,02643,-71.0587,42.3594,101001091926
2014,38,02643,-71.068853,42.271392,101001091928
2014,38,02643,-71.074,42.29162,101001091930
2014,38,02121,-71.08788,42.30939,101001091932
2014,38,02125,-71.06115,42.31054,101001091933
2014,39,02128,-71.03882,42.38009,101001096681
2014,39,02643,-71.01805,42.38561,101001096683
2014,39,02130,-71.106,42.30928,101001096685
2014,39,02119,-71.09159,42.32028,101001096687
2014,39,02643,-71.04938,42.28968,101001096689
2014,39,02134,-71.12861,42.35787,101001096690
2014,39,02643,-71.165745,42.273995,101001096692
2014,39,02118,-71.07717,42.34324,101001096694
2014,39,02125,-71.05717,42.31428,101001096696
2014,39,02134,-71.134378,42.351726,101001096698
2014,39,02134,-71.134378,42.351726,101001096700
2014,39,02136,-71.0587,42.3594,101001096702
2014,39,02122,-71.06572,42.3069,101001096704
2014,39,02125,-71.05827,42.31982,101001096709
2014,39,02643,-71.050254,42.363289,101001096711
2014,39,02130,-71.10555,42.31705,101001096712
2014,39,02124,-71.06517,42.28803,101001096716
2014,39,02130,-71.11063,42.32169,101001096719
2014,39,02136,-71.12155,42.24882,101001096721
2014,39,02121,-71.08109,42.30539,101001096723
2014,39,02125,-71.05864,42.32542,101001096724
2014,40,02215,-71.0587,42.3594,101001096979
2014,40,02643,-71.135474,42.358845,101001096981
2014,40,02643,-71.0587,42.3594,101001096982
2014,40,02135,-71.15089,42.35632,101001096984
2014,40,02116,-71.08046,42.35301,101001096987
2014,40,02643,-71.10394,42.34619,101001096989
2014,40,02643,-71.05628,42.31143,101001096990
2014,40,02215,-71.0587,42.3594,101001096992
2014,41,02130,-71.10885,42.30544,101001100718
2014,41,02643,-71.062842,42.353067,101001100719
2014,41,02113,-71.05401,42.36376,101001100720
2014,41,02215,-71.0587,42.3594,101001100721
2014,41,02643,-71.13832,42.34707,101001100722
2014,41,02127,-71.03754,42.33496,101001100723
2014,41,02128,-71.03567,42.36778,101001100725
2014,41,02135,-71.16279,42.3534,101001100728
2014,41,02128,-71.034317,42.377522,101001100729
2014,41,02643,-71.062852,42.353458,101001100730
2014,42,02119,-71.0587,42.3594,101001100985
2014,42,02643,-71.0587,42.3594,101001100986
2014,42,02118,-71.08262,42.339592,101001100987
2014,42,02136,-71.11977,42.26384,101001100990
2014,42,02124,-71.06762,42.29369,101001100992
2014,42,02643,-71.11625,42.30784,101001100993
2014,42,02119,-71.08743,42.32333,101001100994
2014,42,02643,-71.16979,42.28388,101001100995
2014,42,02643,-71.16979,42.28388,101001100996
2014,42,02643,-71.16979,42.28388,101001100997
2014,43,02643,-71.050254,42.363289,101001104853
2014,43,02129,-71.063313,42.373071,101001104854
2014,43,02129,-71.0635,42.37368,101001104855
2014,43,02129,-71.0635,42.37368,101001104856
2014,43,02130,-71.11248,42.31708,101001104858
2014,43,02643,-71.07027,42.34648,101001104859
2014,43,02127,-71.0473,42.33251,101001104861
2014,43,02125,-71.0704,42.31286,101001104862
2014,43,02643,-71.13501,42.28133,101001104863
2014,43,02643,-71.16987,42.28178,101001104864
2014,43,02136,-71.125801,42.258859,101001104865
2014,43,02116,-71.07431,42.34482,101001104867
2014,44,02643,-71.07366,42.34559,101001105102
2014,44,02643,-71.06206,42.30717,101001105104
2014,44,02643,-71.09904,42.320812,101001105105
2014,44,02643,-71.16242,42.27111,101001105106
2014,44,02643,-71.099495,42.320992,101001105107
2014,44,02114,-71.070362,42.36203,101001105108
2014,44,02643,-71.059056,42.37416,101001105113
2014,44,02130,-71.10309,42.31391,101001105114
2014,44,02126,-71.0587,42.3594,101001105115
2014,44,02114,-71.07014,42.36259,101001105120
2014,44,02124,-71.06938,42.28344,101001105122
2014,44,02132,-71.15416,42.26129,101001105124
2014,44,02124,-71.07696,42.28608,101001105125
2014,44,02643,-71.00158,42.38549,101001105126
2014,45,02130,-71.11159,42.3175,101001108751
2014,45,02135,-71.147409,42.354081,101001108752
2014,45,02115,-71.080311,42.34417,101001108753
2014,45,02132,-71.15265,42.27525,101001108754
2014,45,02125,-71.05892,42.32063,101001108757
2014,45,02643,-71.14716,42.28519,101001108758
2014,45,02131,-71.139,42.27985,101001108759
2014,45,02131,-71.120582,42.278425,101001108760
2014,45,02120,-71.104985,42.331966,101001108762
2014,45,02135,-71.1685,42.34972,101001108764
2014,45,02135,-71.16555,42.35049,101001108765
2014,45,02643,-71.142159,42.283382,101001108766
2014,45,02643,-71.142159,42.283382,101001108767
2014,45,02643,-71.0506,42.362473,101001108768
2014,45,02125,-71.0635,42.32032,101001108770
2014,45,02132,-71.16737,42.2834,101001108771
2014,45,02643,-71.0587,42.3594,101001108772
2014,45,02118,-71.083527,42.338841,101001108773
2014,45,02118,-71.08022,42.34213,101001108774
2014,45,02118,-71.07877,42.34271,101001108775
2014,46,02118,-71.08014,42.33878,101001108931
2014,46,02120,-71.10267,42.3344,101001108932
2014,46,02119,-71.098588,42.31522,101001108933
2014,46,02121,-71.07922,42.31232,101001108934
2014,46,02130,-71.10049,42.31334,101001108935
2014,46,02643,-71.164109,42.290329,101001108937
2014,46,02643,-71.069252,42.281945,101001108938
2014,46,02643,-71.05682,42.35085,101001108940
2014,46,02643,-71.05546,42.31395,101001108941
2014,46,02643,-71.131356,42.357989,101001108942
2014,46,02643,-71.15318,42.35188,101001108943
2014,46,02643,-71.07557,42.34506,101001108945
2014,46,02129,-71.059982,42.375637,101001108947
2014,46,02128,-71.039319,42.368834,101001108948
2014,46,02128,-71.039459,42.368563,101001108949
2014,46,02114,-71.062109,42.360584,101001108950
2014,46,02121,-71.08188,42.2972,101001108951
2014,46,02128,-71.039008,42.368739,101001108952
2014,47,02115,-71.08812,42.34503,101001113106
2014,47,02115,-71.08837,42.34591,101001113107
2014,47,02118,-71.08083,42.34165,101001113108
2014,47,02128,-71.030969,42.364836,101001113109
2014,47,02115,-71.0889,42.34503,101001113110
2014,47,02126,-71.10673,42.26791,101001113112
2014,47,02126,-71.10673,42.26791,101001113113
2014,47,02643,-71.0587,42.3594,101001113114
2014,47,02643,-71.074709,42.29945,101001113115
2014,47,02126,-71.08126,42.27525,101001113116
2014,47,02114,-71.06588,42.35895,101001113117
2014,47,02135,-71.14796,42.3516,101001113119
2014,47,02118,-71.07974,42.33941,101001113121
2014,47,02119,-71.08296,42.33109,101001113122
2014,48,02643,-71.168582,42.293407,101001113351
2014,48,02643,-71.070605,42.381471,101001113353
2014,48,02135,-71.15741,42.34074,101001113354
2014,48,02210,-71.0387,42.34381,101001113355
2014,48,02643,-71.13782,42.34682,101001113356
2014,48,02124,-71.06872,42.28725,101001113357
2014,48,02643,-71.16453,42.28975,101001113359
2014,48,02121,-71.0836,42.30626,101001113360
2014,48,02124,-71.07805,42.28123,101001113361
2014,48,02132,-71.17004,42.28677,101001113363
2014,48,02643,-71.068853,42.271392,101001113365
2014,49,02643,-71.054846,42.342541,101001117683
2014,49,02125,-71.05892,42.32063,101001117684
2014,49,02118,-71.07524,42.33629,101001117687
2014,49,02643,-71.16232,42.27311,101001117688
2014,49,02118,-71.064944,42.343308,101001117689
2014,49,02643,-71.06967,42.31706,101001117691
2014,49,02118,-71.07507,42.33399,101001117693
2014,49,02118,-71.06622,42.34436,101001117695
2014,49,02108,-71.05839,42.36182,101001117696
2014,49,02643,-71.050254,42.363289,101001117697
2014,49,02110,-71.044764,42.348998,101001117698
2014,49,02110,-71.044764,42.348998,101001117699
2014,49,02110,-71.044764,42.348998,101001117700
2014,49,02110,-71.044764,42.348998,101001117701
2014,49,02110,-71.044764,42.348998,101001117702
2014,49,02110,-71.044764,42.348998,101001117703
2014,50,02127,-71.05574,42.34146,101001117911
2014,50,02127,-71.05574,42.34146,101001117912
2014,50,02113,-71.055488,42.363056,101001117914
2014,50,02127,-71.05574,42.34146,101001117916
2014,50,02643,-71.0587,42.3594,101001117919
2014,50,02643,-71.06641,42.374114,101001117921
2014,50,02131,-71.12019,42.28699,101001117922
2014,50,02125,-71.05621,42.30874,101001117924
2014,50,02120,-71.102593,42.329545,101001117925
2014,50,02135,-71.147522,42.339148,101001117926
2014,50,02118,-71.067541,42.344648,101001117929
2014,50,02643,-71.15415,42.34641,101001117930
2014,50,02120,-71.09935,42.33116,101001117931
2014,51,02643,-71.067922,42.360167,101001121752
2014,51,02215,-71.103321,42.347753,101001121753
2014,51,02124,-71.05894,42.288185,101001121754
2014,51,02120,-71.10233,42.32949,101001121755
2014,51,02130,-71.11503,42.32255,101001121756
2014,51,02643,-71.138253,42.30077,101001121757
2014,51,02643,-71.07377,42.34522,101001121759
2014,51,02127,-71.05146,42.33385,101001121761
2014,51,02643,-71.0587,42.3594,101001121762
2014,51,02643,-71.1355,42.359238,101001121766
2014,51,02130,-71.10893,42.32422,101001121769
2014,52,02126,-71.11135,42.26726,101001122080
2014,52,02643,-71.069754,42.31773,101001122084
2014,52,02643,-71.10913,42.26479,101001122086
2014,52,02122,-71.06361,42.30581,101001122089
2014,52,02643,-71.10341,42.321175,101001122090
2014,52,02135,-71.156322,42.340593,101001122091
2014,52,02215,-71.0587,42.3594,101001122092
2014,52,02110,-71.0587,42.3594,101001122093
