"year","nday","zip","people","crime","emergencies","complaints"
"2013",42,"02127",1589,2,112,NA
"2013",42,"02153",6,NA,112,NA
"2013",42,"01902",3,NA,112,NA
"2013",42,"01880",5,NA,112,NA
"2013",42,"02121",38,4,112,NA
"2013",42,"02481",4,NA,112,NA
"2013",42,"02067",2,NA,112,NA
"2013",42,"02476",537,NA,112,NA
"2013",42,"02062",1,NA,112,NA
"2013",42,"02115",3100,NA,112,NA
"2013",42,"02467",19,NA,112,NA
"2013",42,"02026",5,NA,112,NA
"2013",42,"02114",2981,1,112,NA
"2013",42,"01852",1,NA,112,NA
"2013",42,"02138",1493,NA,112,NA
"2013",42,"02452",6,NA,112,NA
"2013",42,"02184",86,NA,112,NA
"2013",42,"02493",2,NA,112,NA
"2013",42,"02148",371,NA,112,NA
"2013",42,"01810",2,NA,112,NA
"2013",42,"02180",6,NA,112,NA
"2013",42,"01845",2,NA,112,NA
"2013",42,"02468",5,NA,112,NA
"2013",42,"02110",2815,2,112,NA
"2013",42,"02453",17,NA,112,NA
"2013",42,"02465",7,NA,112,NA
"2013",42,"02144",817,NA,112,NA
"2013",43,"02108",5239,NA,NA,NA
"2013",43,"02169",391,NA,NA,NA
"2013",43,"02110",3341,NA,NA,NA
"2013",43,"02170",126,NA,NA,NA
"2013",43,"02111",4525,1,NA,NA
"2013",43,"02171",210,NA,NA,NA
"2013",43,"02113",1384,NA,NA,NA
"2013",43,"02184",93,NA,NA,NA
"2013",43,"02114",2464,NA,NA,NA
"2013",43,"02210",1619,NA,NA,NA
"2013",43,"02115",3067,2,NA,NA
"2013",43,"02215",1917,NA,NA,NA
"2013",43,"02116",5495,1,NA,NA
"2013",43,"02466",68,NA,NA,NA
"2013",43,"02120",551,6,NA,NA
"2013",43,"02476",726,NA,NA,NA
"2013",43,"01020",1,NA,NA,NA
"2013",43,"02122",299,5,NA,NA
"2013",43,"02124",494,6,NA,NA
"2013",43,"02125",684,3,NA,NA
"2013",43,"01731",1,NA,NA,NA
"2013",43,"02126",107,3,NA,NA
"2013",43,"02359",1,NA,NA,NA
"2013",43,"02127",1821,3,NA,NA
"2013",43,"02128",1568,2,NA,NA
"2013",43,"02129",834,3,NA,NA
"2013",43,"02130",1294,1,NA,NA
"2013",43,"02138",2489,NA,NA,NA
"2013",43,"02139",1898,NA,NA,NA
"2013",43,"01845",1,NA,NA,NA
"2013",43,"02140",901,NA,NA,NA
"2013",43,"02141",525,NA,NA,NA
"2013",43,"01876",1,NA,NA,NA
"2013",43,"02142",877,NA,NA,NA
"2013",43,"02144",921,NA,NA,NA
"2013",43,"01887",3,NA,NA,NA
"2013",43,"02148",394,NA,NA,NA
"2013",43,"02151",562,NA,NA,NA
"2013",43,"02155",284,NA,NA,NA
"2013",43,"01906",8,NA,NA,NA
"2013",43,"01907",1,NA,NA,NA
"2013",43,"01915",3,NA,NA,NA
"2013",43,"02163",53,NA,NA,NA
"2013",43,"01944",1,NA,NA,NA
"2013",43,"01760",2,NA,NA,NA
"2013",43,"02176",10,NA,NA,NA
"2013",43,"01945",3,NA,NA,NA
"2013",43,"02180",2,NA,NA,NA
"2013",43,"01960",3,NA,NA,NA
"2013",43,"01970",1,NA,NA,NA
"2013",43,"02025",1,NA,NA,NA
"2013",43,"02190",3,NA,NA,NA
"2013",43,"02026",13,NA,NA,NA
"2013",43,"01581",2,NA,NA,NA
"2013",43,"02191",1,NA,NA,NA
"2013",43,"01701",1,NA,NA,NA
"2013",43,"02494",11,NA,NA,NA
"2013",43,"01730",2,NA,NA,NA
"2013",43,"02062",1,NA,NA,NA
"2013",43,"01741",1,NA,NA,NA
"2013",43,"02420",3,NA,NA,NA
"2013",43,"02109",994,1,NA,NA
"2013",43,"02421",2,NA,NA,NA
"2013",43,"01801",9,NA,NA,NA
"2013",43,"01803",1,NA,NA,NA
"2013",43,"02446",375,1,NA,NA
"2013",43,"01810",1,NA,NA,NA
"2013",43,"01862",1,NA,NA,NA
"2013",43,"02132",42,1,NA,NA
"2013",43,"02153",1,NA,NA,NA
"2013",43,"01867",2,NA,NA,NA
"2013",43,"01880",3,NA,NA,NA
"2013",43,"02135",926,8,NA,NA
"2013",43,"02478",24,NA,NA,NA
"2013",43,"01890",15,NA,NA,NA
"2013",43,"02481",6,NA,NA,NA
"2013",43,"01902",4,NA,NA,NA
"2013",43,"02145",103,NA,NA,NA
"2013",43,"02482",4,NA,NA,NA
"2013",43,"02149",30,NA,NA,NA
"2013",43,"02150",32,NA,NA,NA
"2013",43,"02152",16,NA,NA,NA
"2013",43,"01908",2,NA,NA,NA
"2013",43,"02472",45,NA,NA,NA
"2013",43,"01940",2,NA,NA,NA
"2013",43,"02474",21,NA,NA,NA
"2013",43,"02186",23,NA,NA,NA
"2013",43,"02199",385,1,NA,NA
"2013",43,"02188",2,NA,NA,NA
"2013",43,"02451",7,NA,NA,NA
"2013",43,"02465",15,NA,NA,NA
"2013",43,"02493",5,NA,NA,NA
"2013",43,"02452",5,NA,NA,NA
"2013",43,"02050",1,NA,NA,NA
"2013",43,"02301",2,NA,NA,NA
"2013",43,"02066",2,NA,NA,NA
"2013",43,"02118",689,5,NA,NA
"2013",43,"02445",157,NA,NA,NA
"2013",43,"02467",32,NA,NA,NA
"2013",43,"02462",7,NA,NA,NA
"2013",43,"02119",111,3,NA,NA
"2013",43,"02492",5,NA,NA,NA
"2013",43,"02121",62,3,NA,NA
"2013",43,"02131",82,1,NA,NA
"2013",43,"02136",31,3,NA,NA
"2013",43,"02468",1,NA,NA,NA
"2013",43,"02460",7,NA,NA,NA
"2013",43,"02134",919,7,NA,NA
"2013",43,"02458",37,NA,NA,NA
"2013",43,"02464",1,NA,NA,NA
"2013",43,"02461",5,NA,NA,NA
"2013",43,"02189",1,NA,NA,NA
"2013",43,"02143",167,NA,NA,NA
"2013",43,"02453",16,NA,NA,NA
"2013",43,"02459",15,NA,NA,NA
"2013",43,"02368",2,NA,NA,NA
"2013",44,"01890",10,NA,127,NA
"2013",44,"02462",9,NA,127,NA
"2013",44,"01970",2,NA,127,NA
"2013",44,"02081",1,NA,127,NA
"2013",44,"01915",1,NA,127,NA
"2013",44,"02492",9,NA,127,NA
"2013",44,"02215",2348,NA,127,NA
"2013",44,"02152",15,NA,127,NA
"2013",44,"02072",2,NA,127,NA
"2013",44,"02150",34,NA,127,NA
"2013",44,"01701",1,NA,127,NA
"2013",44,"02459",19,NA,127,NA
"2013",44,"02122",389,3,127,NA
"2013",44,"02120",394,4,127,NA
"2013",44,"02466",51,NA,127,NA
"2013",44,"01803",2,NA,127,NA
"2013",44,"02131",79,NA,127,NA
"2013",44,"02170",30,NA,127,NA
"2013",44,"02134",836,3,127,NA
"2013",44,"02458",43,NA,127,NA
"2013",44,"02481",3,NA,127,NA
"2013",44,"02116",5247,3,127,NA
"2013",44,"01923",1,NA,127,NA
"2013",44,"02461",4,NA,127,NA
"2013",44,"02199",440,3,127,NA
"2013",44,"02169",123,NA,127,NA
"2013",44,"01867",4,NA,127,NA
"2013",44,"01801",9,NA,127,NA
"2013",44,"02176",14,NA,127,NA
"2013",44,"02153",4,NA,127,NA
"2013",44,"02113",1347,NA,127,NA
"2013",44,"02163",27,1,127,NA
"2013",44,"02140",865,NA,127,NA
"2013",44,"02121",46,7,127,NA
"2013",44,"01740",1,NA,127,NA
"2013",44,"02128",1337,3,127,NA
"2013",44,"02142",621,NA,127,NA
"2013",44,"02478",21,NA,127,NA
"2013",44,"02141",483,NA,127,NA
"2013",44,"02460",8,NA,127,NA
"2013",44,"02114",2716,1,127,NA
"2013",44,"01906",3,NA,127,NA
"2013",44,"02090",3,NA,127,NA
"2013",44,"01907",1,NA,127,NA
"2013",44,"02151",490,NA,127,NA
"2013",44,"02126",140,9,127,NA
"2013",44,"01886",1,NA,127,NA
"2013",44,"01880",4,NA,127,NA
"2013",44,"02026",4,NA,127,NA
"2013",44,"02136",26,3,127,NA
"2013",44,"02111",3776,3,127,NA
"2013",44,"02143",188,NA,127,NA
"2013",44,"01748",1,NA,127,NA
"2013",44,"02025",1,NA,127,NA
"2013",44,"02119",86,3,127,NA
"2013",44,"02130",1133,4,127,NA
"2013",44,"01887",2,NA,127,NA
"2013",44,"02127",2187,1,127,NA
"2013",44,"02132",46,NA,127,NA
"2013",44,"01760",1,NA,127,NA
"2013",44,"02453",24,NA,127,NA
"2013",44,"02144",985,NA,127,NA
"2013",44,"02124",511,5,127,NA
"2013",44,"02467",45,NA,127,NA
"2013",44,"02021",1,NA,127,NA
"2013",44,"02493",4,NA,127,NA
"2013",44,"01944",1,NA,127,NA
"2013",44,"02445",165,NA,127,NA
"2013",44,"02343",1,NA,127,NA
"2013",44,"01742",1,NA,127,NA
"2013",44,"02108",4651,1,127,NA
"2013",44,"02129",817,1,127,NA
"2013",44,"02149",29,NA,127,NA
"2013",44,"02468",4,NA,127,NA
"2013",44,"02148",433,NA,127,NA
"2013",44,"02476",651,NA,127,NA
"2013",44,"02110",2897,NA,127,NA
"2013",44,"02452",4,NA,127,NA
"2013",44,"02472",79,NA,127,NA
"2013",44,"02482",5,NA,127,NA
"2013",44,"01940",2,NA,127,NA
"2013",44,"02125",656,8,127,NA
"2013",44,"02171",60,NA,127,NA
"2013",44,"01908",1,NA,127,NA
"2013",44,"02135",911,5,127,NA
"2013",44,"02186",30,NA,127,NA
"2013",44,"02368",5,NA,127,NA
"2013",44,"02118",728,3,127,NA
"2013",44,"02138",2082,NA,127,NA
"2013",44,"02067",1,NA,127,NA
"2013",44,"02155",263,NA,127,NA
"2013",44,"02191",3,NA,127,NA
"2013",44,"02180",7,NA,127,NA
"2013",44,"02062",3,NA,127,NA
"2013",44,"02145",101,NA,127,NA
"2013",44,"02210",1743,1,127,NA
"2013",44,"02301",2,NA,127,NA
"2013",44,"01702",1,NA,127,NA
"2013",44,"02474",30,NA,127,NA
"2013",44,"02465",13,NA,127,NA
"2013",44,"01876",1,NA,127,NA
"2013",44,"01960",4,NA,127,NA
"2013",44,"02184",101,NA,127,NA
"2013",44,"02451",11,NA,127,NA
"2013",44,"01730",1,NA,127,NA
"2013",44,"02109",1040,3,127,NA
"2013",44,"02139",1732,NA,127,NA
"2013",44,"02446",478,1,127,NA
"2013",44,"02115",2818,NA,127,NA
"2013",45,"02108",3648,1,NA,NA
"2013",45,"02169",322,NA,NA,NA
"2013",45,"02110",2408,1,NA,NA
"2013",45,"02170",109,NA,NA,NA
"2013",45,"02111",3721,3,NA,NA
"2013",45,"02171",164,NA,NA,NA
"2013",45,"02113",1482,4,NA,NA
"2013",45,"02184",109,NA,NA,NA
"2013",45,"02114",6883,2,NA,NA
"2013",45,"02210",986,NA,NA,NA
"2013",45,"02115",2752,NA,NA,NA
"2013",45,"02215",2442,NA,NA,NA
"2013",45,"02116",5356,NA,NA,NA
"2013",45,"02466",58,NA,NA,NA
"2013",45,"02120",393,1,NA,NA
"2013",45,"02476",671,NA,NA,NA
"2013",45,"02122",267,4,NA,NA
"2013",45,"02124",353,1,NA,NA
"2013",45,"02125",547,3,NA,NA
"2013",45,"02126",67,3,NA,NA
"2013",45,"02127",1746,2,NA,NA
"2013",45,"01770",1,NA,NA,NA
"2013",45,"02128",1577,1,NA,NA
"2013",45,"01773",1,NA,NA,NA
"2013",45,"02129",710,4,NA,NA
"2013",45,"02130",1004,1,NA,NA
"2013",45,"02138",1601,NA,NA,NA
"2013",45,"01810",1,NA,NA,NA
"2013",45,"01821",1,NA,NA,NA
"2013",45,"02139",1529,NA,NA,NA
"2013",45,"01830",1,NA,NA,NA
"2013",45,"02140",701,NA,NA,NA
"2013",45,"02141",391,NA,NA,NA
"2013",45,"02142",823,NA,NA,NA
"2013",45,"02144",668,NA,NA,NA
"2013",45,"01887",4,NA,NA,NA
"2013",45,"02148",331,NA,NA,NA
"2013",45,"01902",6,NA,NA,NA
"2013",45,"02151",232,NA,NA,NA
"2013",45,"02155",220,NA,NA,NA
"2013",45,"01905",1,NA,NA,NA
"2013",45,"02149",31,NA,NA,NA
"2013",45,"01906",11,NA,NA,NA
"2013",45,"01907",2,NA,NA,NA
"2013",45,"01915",1,NA,NA,NA
"2013",45,"01923",1,NA,NA,NA
"2013",45,"02163",27,NA,NA,NA
"2013",45,"02176",22,NA,NA,NA
"2013",45,"01945",6,NA,NA,NA
"2013",45,"02180",6,NA,NA,NA
"2013",45,"01960",1,NA,NA,NA
"2013",45,"01969",2,NA,NA,NA
"2013",45,"01970",3,NA,NA,NA
"2013",45,"02021",2,NA,NA,NA
"2013",45,"02025",1,NA,NA,NA
"2013",45,"02026",11,NA,NA,NA
"2013",45,"01718",3,NA,NA,NA
"2013",45,"01720",1,NA,NA,NA
"2013",45,"02050",5,NA,NA,NA
"2013",45,"01721",8,NA,NA,NA
"2013",45,"02056",1,NA,NA,NA
"2013",45,"01731",2,NA,NA,NA
"2013",45,"02062",4,NA,NA,NA
"2013",45,"02067",2,NA,NA,NA
"2013",45,"02135",710,1,NA,NA
"2013",45,"01760",9,NA,NA,NA
"2013",45,"02090",2,NA,NA,NA
"2013",45,"02370",1,NA,NA,NA
"2013",45,"01775",1,NA,NA,NA
"2013",45,"02109",855,NA,NA,NA
"2013",45,"01778",1,NA,NA,NA
"2013",45,"01801",8,NA,NA,NA
"2013",45,"02118",679,4,NA,NA
"2013",45,"01803",2,NA,NA,NA
"2013",45,"02121",36,5,NA,NA
"2013",45,"02131",68,3,NA,NA
"2013",45,"01845",6,NA,NA,NA
"2013",45,"01867",4,NA,NA,NA
"2013",45,"01940",1,NA,NA,NA
"2013",45,"01880",10,NA,NA,NA
"2013",45,"02072",3,NA,NA,NA
"2013",45,"02474",24,NA,NA,NA
"2013",45,"01890",29,NA,NA,NA
"2013",45,"02186",28,NA,NA,NA
"2013",45,"02481",10,NA,NA,NA
"2013",45,"02145",97,NA,NA,NA
"2013",45,"02462",3,NA,NA,NA
"2013",45,"02150",27,NA,NA,NA
"2013",45,"02038",4,NA,NA,NA
"2013",45,"02152",11,NA,NA,NA
"2013",45,"02153",10,NA,NA,NA
"2013",45,"01921",1,NA,NA,NA
"2013",45,"01922",1,NA,NA,NA
"2013",45,"01950",1,NA,NA,NA
"2013",45,"02188",1,NA,NA,NA
"2013",45,"02189",1,NA,NA,NA
"2013",45,"02492",6,NA,NA,NA
"2013",45,"02190",2,NA,NA,NA
"2013",45,"02451",8,NA,NA,NA
"2013",45,"02191",1,NA,NA,NA
"2013",45,"02493",3,NA,NA,NA
"2013",45,"02052",2,NA,NA,NA
"2013",45,"02061",2,NA,NA,NA
"2013",45,"02134",889,1,NA,NA
"2013",45,"02339",1,NA,NA,NA
"2013",45,"02356",1,NA,NA,NA
"2013",45,"02368",1,NA,NA,NA
"2013",45,"02478",34,NA,NA,NA
"2013",45,"02421",9,NA,NA,NA
"2013",45,"02445",140,NA,NA,NA
"2013",45,"02467",29,NA,NA,NA
"2013",45,"02482",11,NA,NA,NA
"2013",45,"02119",97,2,NA,NA
"2013",45,"02446",459,NA,NA,NA
"2013",45,"02464",1,NA,NA,NA
"2013",45,"02465",16,NA,NA,NA
"2013",45,"02199",516,1,NA,NA
"2013",45,"02494",2,NA,NA,NA
"2013",45,"02132",54,1,NA,NA
"2013",45,"02136",28,1,NA,NA
"2013",45,"02468",5,NA,NA,NA
"2013",45,"02472",63,NA,NA,NA
"2013",45,"02343",1,NA,NA,NA
"2013",45,"02143",162,NA,NA,NA
"2013",45,"02453",21,NA,NA,NA
"2013",45,"02420",4,NA,NA,NA
"2013",45,"02375",2,NA,NA,NA
"2013",45,"02458",40,NA,NA,NA
"2013",45,"02461",8,NA,NA,NA
"2013",45,"02459",23,NA,NA,NA
"2013",45,"02452",5,NA,NA,NA
"2013",45,"02460",16,NA,NA,NA
"2013",46,"01810",1,NA,133,NA
"2013",46,"01545",1,NA,133,NA
"2013",46,"02052",1,NA,133,NA
"2013",46,"01970",3,NA,133,NA
"2013",46,"02474",34,NA,133,NA
"2013",46,"02090",3,NA,133,NA
"2013",46,"02127",2105,4,133,NA
"2013",46,"02038",4,NA,133,NA
"2013",46,"02126",200,NA,133,NA
"2013",46,"02664",1,NA,133,NA
"2013",46,"01901",1,NA,133,NA
"2013",46,"02351",1,NA,133,NA
"2013",46,"02420",1,NA,133,NA
"2013",46,"02108",5135,1,133,NA
"2013",46,"01801",11,NA,133,NA
"2013",46,"02462",1,NA,133,NA
"2013",46,"01887",1,NA,133,NA
"2013",46,"02129",876,3,133,NA
"2013",46,"02116",6465,2,133,NA
"2013",46,"02458",38,NA,133,NA
"2013",46,"02109",1054,3,133,NA
"2013",46,"02122",364,5,133,NA
"2013",46,"02466",78,NA,133,NA
"2013",46,"02030",1,NA,133,NA
"2013",46,"01803",5,NA,133,NA
"2013",46,"02461",10,NA,133,NA
"2013",46,"01778",1,NA,133,NA
"2013",46,"02360",2,NA,133,NA
"2013",46,"02170",31,NA,133,NA
"2013",46,"02149",35,NA,133,NA
"2013",46,"02131",109,2,133,NA
"2013",46,"02121",35,11,133,NA
"2013",46,"02148",476,NA,133,NA
"2013",46,"02453",23,NA,133,NA
"2013",46,"01915",2,NA,133,NA
"2013",46,"02301",1,NA,133,NA
"2013",46,"02460",6,NA,133,NA
"2013",46,"01940",1,NA,133,NA
"2013",46,"02134",865,5,133,NA
"2013",46,"01867",6,NA,133,NA
"2013",46,"02141",437,NA,133,NA
"2013",46,"01907",1,NA,133,NA
"2013",46,"02130",1393,4,133,NA
"2013",46,"02140",832,NA,133,NA
"2013",46,"02476",786,NA,133,NA
"2013",46,"02114",2606,1,133,NA
"2013",46,"02145",118,NA,133,NA
"2013",46,"02124",557,6,133,NA
"2013",46,"02163",32,NA,133,NA
"2013",46,"02115",3511,3,133,NA
"2013",46,"01890",23,NA,133,NA
"2013",46,"02302",1,NA,133,NA
"2013",46,"02493",9,NA,133,NA
"2013",46,"02120",503,6,133,NA
"2013",46,"02132",39,NA,133,NA
"2013",46,"02151",434,NA,133,NA
"2013",46,"01906",7,NA,133,NA
"2013",46,"01880",7,NA,133,NA
"2013",46,"02142",792,NA,133,NA
"2013",46,"02176",16,NA,133,NA
"2013",46,"02144",1141,NA,133,NA
"2013",46,"02026",11,1,133,NA
"2013",46,"02113",1453,2,133,NA
"2013",46,"02482",2,NA,133,NA
"2013",46,"02465",13,NA,133,NA
"2013",46,"01852",2,NA,133,NA
"2013",46,"02190",1,NA,133,NA
"2013",46,"01830",1,NA,133,NA
"2013",46,"01908",1,NA,133,NA
"2013",46,"02152",23,NA,133,NA
"2013",46,"01702",1,NA,133,NA
"2013",46,"02111",3874,4,133,NA
"2013",46,"02210",1825,NA,133,NA
"2013",46,"02199",531,4,133,NA
"2013",46,"02118",741,1,133,NA
"2013",46,"02169",118,NA,133,NA
"2013",46,"02446",489,NA,133,NA
"2013",46,"02494",7,NA,133,NA
"2013",46,"01905",2,NA,133,NA
"2013",46,"02143",167,NA,133,NA
"2013",46,"02492",5,NA,133,NA
"2013",46,"02766",1,NA,133,NA
"2013",46,"02110",3124,1,133,NA
"2013",46,"02180",9,NA,133,NA
"2013",46,"02171",37,NA,133,NA
"2013",46,"02467",52,NA,133,NA
"2013",46,"02421",2,NA,133,NA
"2013",46,"02481",4,NA,133,NA
"2013",46,"02150",26,NA,133,NA
"2013",46,"02081",1,NA,133,NA
"2013",46,"02135",926,3,133,NA
"2013",46,"02119",109,7,133,NA
"2013",46,"01760",1,NA,133,NA
"2013",46,"02215",7934,NA,133,NA
"2013",46,"02451",10,NA,133,NA
"2013",46,"02155",335,NA,133,NA
"2013",46,"02061",1,NA,133,NA
"2013",46,"02468",7,NA,133,NA
"2013",46,"02062",3,NA,133,NA
"2013",46,"02139",2086,NA,133,NA
"2013",46,"02445",162,NA,133,NA
"2013",46,"02153",2,NA,133,NA
"2013",46,"02021",2,NA,133,NA
"2013",46,"02128",1360,3,133,NA
"2013",46,"02072",1,NA,133,NA
"2013",46,"02125",601,6,133,NA
"2013",46,"02368",5,NA,133,NA
"2013",46,"02478",26,NA,133,NA
"2013",46,"02464",1,NA,133,NA
"2013",46,"02138",2020,NA,133,NA
"2013",46,"02136",33,3,133,NA
"2013",46,"02184",113,NA,133,NA
"2013",46,"01843",1,NA,133,NA
"2013",46,"02452",6,NA,133,NA
"2013",46,"01904",1,NA,133,NA
"2013",46,"02472",66,NA,133,NA
"2013",46,"02186",22,NA,133,NA
"2013",46,"02459",33,NA,133,NA
"2013",47,"02108",5605,NA,NA,NA
"2013",47,"02169",434,NA,NA,NA
"2013",47,"02110",3200,1,NA,NA
"2013",47,"02170",118,NA,NA,NA
"2013",47,"02111",4675,3,NA,NA
"2013",47,"02171",222,NA,NA,NA
"2013",47,"02113",1398,1,NA,NA
"2013",47,"02184",119,NA,NA,NA
"2013",47,"02114",5344,NA,NA,NA
"2013",47,"02210",1277,1,NA,NA
"2013",47,"02115",3190,1,NA,NA
"2013",47,"02215",2057,1,NA,NA
"2013",47,"02116",5631,3,NA,NA
"2013",47,"02466",77,NA,NA,NA
"2013",47,"02120",612,7,NA,NA
"2013",47,"02476",856,NA,NA,NA
"2013",47,"02122",334,3,NA,NA
"2013",47,"02124",473,6,NA,NA
"2013",47,"01720",1,NA,NA,NA
"2013",47,"02125",578,9,NA,NA
"2013",47,"01741",1,NA,NA,NA
"2013",47,"02126",104,3,NA,NA
"2013",47,"02127",1740,6,NA,NA
"2013",47,"02128",1641,1,NA,NA
"2013",47,"02129",802,2,NA,NA
"2013",47,"02130",1281,1,NA,NA
"2013",47,"02138",2153,NA,NA,NA
"2013",47,"02139",1920,NA,NA,NA
"2013",47,"02140",962,NA,NA,NA
"2013",47,"02141",516,NA,NA,NA
"2013",47,"01876",1,NA,NA,NA
"2013",47,"02142",942,NA,NA,NA
"2013",47,"02144",1026,NA,NA,NA
"2013",47,"01887",2,NA,NA,NA
"2013",47,"02148",436,NA,NA,NA
"2013",47,"02151",364,NA,NA,NA
"2013",47,"02155",225,NA,NA,NA
"2013",47,"01905",1,NA,NA,NA
"2013",47,"02149",35,NA,NA,NA
"2013",47,"01906",2,NA,NA,NA
"2013",47,"01907",2,NA,NA,NA
"2013",47,"01908",1,NA,NA,NA
"2013",47,"01915",4,NA,NA,NA
"2013",47,"02153",4,NA,NA,NA
"2013",47,"02163",16,NA,NA,NA
"2013",47,"02180",3,NA,NA,NA
"2013",47,"01960",2,NA,NA,NA
"2013",47,"01970",2,NA,NA,NA
"2013",47,"01983",1,NA,NA,NA
"2013",47,"02021",4,NA,NA,NA
"2013",47,"02026",6,NA,NA,NA
"2013",47,"02191",1,NA,NA,NA
"2013",47,"01843",1,NA,NA,NA
"2013",47,"02045",1,NA,NA,NA
"2013",47,"02062",3,NA,NA,NA
"2013",47,"02135",765,3,NA,NA
"2013",47,"01760",4,NA,NA,NA
"2013",47,"02090",3,NA,NA,NA
"2013",47,"01773",2,NA,NA,NA
"2013",47,"01776",1,NA,NA,NA
"2013",47,"02109",975,2,NA,NA
"2013",47,"01778",2,NA,NA,NA
"2013",47,"01801",8,NA,NA,NA
"2013",47,"02118",689,3,NA,NA
"2013",47,"01803",2,NA,NA,NA
"2013",47,"02121",31,3,NA,NA
"2013",47,"01844",2,NA,NA,NA
"2013",47,"01862",2,NA,NA,NA
"2013",47,"02132",36,NA,NA,NA
"2013",47,"01867",5,NA,NA,NA
"2013",47,"01880",3,NA,NA,NA
"2013",47,"02072",1,NA,NA,NA
"2013",47,"02474",22,NA,NA,NA
"2013",47,"01890",16,NA,NA,NA
"2013",47,"02186",37,NA,NA,NA
"2013",47,"01901",1,NA,NA,NA
"2013",47,"01902",4,NA,NA,NA
"2013",47,"02150",26,NA,NA,NA
"2013",47,"02152",12,NA,NA,NA
"2013",47,"02176",12,NA,NA,NA
"2013",47,"02188",1,NA,NA,NA
"2013",47,"02445",174,NA,NA,NA
"2013",47,"02025",1,NA,NA,NA
"2013",47,"02190",3,NA,NA,NA
"2013",47,"02199",416,3,NA,NA
"2013",47,"02061",1,NA,NA,NA
"2013",47,"02134",1025,3,NA,NA
"2013",47,"02343",1,NA,NA,NA
"2013",47,"02446",444,NA,NA,NA
"2013",47,"02478",23,NA,NA,NA
"2013",47,"02467",33,NA,NA,NA
"2013",47,"02482",8,NA,NA,NA
"2013",47,"02119",99,3,NA,NA
"2013",47,"02464",2,NA,NA,NA
"2013",47,"02451",6,NA,NA,NA
"2013",47,"02458",27,NA,NA,NA
"2013",47,"02131",81,5,NA,NA
"2013",47,"02468",7,NA,NA,NA
"2013",47,"02460",5,NA,NA,NA
"2013",47,"02420",2,NA,NA,NA
"2013",47,"02339",1,NA,NA,NA
"2013",47,"02382",2,NA,NA,NA
"2013",47,"02421",1,NA,NA,NA
"2013",47,"02481",13,NA,NA,NA
"2013",47,"02136",26,3,NA,NA
"2013",47,"02143",138,NA,NA,NA
"2013",47,"02461",6,NA,NA,NA
"2013",47,"02465",8,NA,NA,NA
"2013",47,"02145",75,NA,NA,NA
"2013",47,"02492",11,NA,NA,NA
"2013",47,"02453",23,NA,NA,NA
"2013",47,"02493",5,NA,NA,NA
"2013",47,"02462",3,NA,NA,NA
"2013",47,"02189",1,NA,NA,NA
"2013",47,"02472",34,NA,NA,NA
"2013",47,"02459",23,NA,NA,NA
"2013",47,"02452",7,NA,NA,NA
"2013",48,"01702",1,NA,145,NA
"2013",48,"01907",2,NA,145,NA
"2013",48,"02108",4643,2,145,NA
"2013",48,"02210",1223,2,145,NA
"2013",48,"02149",38,NA,145,NA
"2013",48,"02152",22,NA,145,NA
"2013",48,"02458",28,NA,145,NA
"2013",48,"02131",94,3,145,NA
"2013",48,"02090",3,NA,145,NA
"2013",48,"02111",3120,6,145,NA
"2013",48,"02121",45,8,145,NA
"2013",48,"01863",2,NA,145,NA
"2013",48,"01923",2,NA,145,NA
"2013",48,"02126",200,6,145,NA
"2013",48,"02130",364,2,145,NA
"2013",48,"01940",1,NA,145,NA
"2013",48,"02148",445,NA,145,NA
"2013",48,"02420",1,NA,145,NA
"2013",48,"02474",23,NA,145,NA
"2013",48,"02151",458,NA,145,NA
"2013",48,"02141",447,NA,145,NA
"2013",48,"01810",1,NA,145,NA
"2013",48,"01906",5,NA,145,NA
"2013",48,"02145",97,NA,145,NA
"2013",48,"01701",1,NA,145,NA
"2013",48,"02129",757,2,145,NA
"2013",48,"02332",1,NA,145,NA
"2013",48,"02132",39,4,145,NA
"2013",48,"01970",1,NA,145,NA
"2013",48,"02351",1,NA,145,NA
"2013",48,"02446",393,1,145,NA
"2013",48,"02461",8,NA,145,NA
"2013",48,"02370",2,NA,145,NA
"2013",48,"02135",786,3,145,NA
"2013",48,"01880",4,NA,145,NA
"2013",48,"02171",179,NA,145,NA
"2013",48,"02472",62,NA,145,NA
"2013",48,"02468",5,NA,145,NA
"2013",48,"02136",36,2,145,NA
"2013",48,"02128",1314,2,145,NA
"2013",48,"02466",75,NA,145,NA
"2013",48,"02030",1,NA,145,NA
"2013",48,"02150",43,NA,145,NA
"2013",48,"01902",1,NA,145,NA
"2013",48,"02482",3,NA,145,NA
"2013",48,"02460",6,NA,145,NA
"2013",48,"01770",1,NA,145,NA
"2013",48,"01803",4,NA,145,NA
"2013",48,"02124",586,4,145,NA
"2013",48,"02421",1,NA,145,NA
"2013",48,"02116",5059,1,145,NA
"2013",48,"02113",1359,1,145,NA
"2013",48,"02453",12,NA,145,NA
"2013",48,"02115",3405,3,145,NA
"2013",48,"02169",415,NA,145,NA
"2013",48,"02476",626,NA,145,NA
"2013",48,"01867",5,NA,145,NA
"2013",48,"02120",202,4,145,NA
"2013",48,"02170",160,NA,145,NA
"2013",48,"02190",1,NA,145,NA
"2013",48,"02119",125,6,145,NA
"2013",48,"02176",9,NA,145,NA
"2013",48,"02045",1,NA,145,NA
"2013",48,"02109",908,3,145,NA
