05-05-2013 00:52:41,02215,-71.094144,42.346944,101000833801
05-05-2013 01:13:12,02124,-71.08408,42.28798,101000833805
05-05-2013 01:24:17,02643,-71.14771,42.27206,101000833807
05-05-2013 01:37:59,02135,-71.15249,42.34512,101000833808
05-05-2013 01:48:36,02128,-71.03897,42.37729,101000833809
05-10-2013 22:14:48,02124,-71.07351,42.28935,101000837649
05-10-2013 22:16:26,02643,-71.06383,42.32509,101000837650
05-10-2013 22:28:58,02111,-71.062401,42.349005,101000837654
05-10-2013 22:43:00,02643,-71.068853,42.271392,101000837655
05-10-2013 23:01:50,02643,-71.0587,42.3594,101000837656
05-10-2013 23:06:21,02128,-71.04018,42.37272,101000837658
05-10-2013 23:13:58,02643,-71.050254,42.363289,101000837661
05-10-2013 23:15:06,02643,-71.0587,42.3594,101000837662
05-10-2013 23:16:12,02643,-71.050254,42.363289,101000837663
05-10-2013 23:18:40,02124,-71.070338,42.290292,101000837665
05-10-2013 23:20:08,02643,-71.050254,42.363289,101000837666
05-10-2013 23:21:39,02643,-71.0587,42.3594,101000837667
05-10-2013 23:23:03,02119,-71.09502,42.3283,101000837669
05-10-2013 23:31:54,02126,-71.08272,42.26999,101000837672
05-10-2013 23:36:07,02643,-71.099495,42.320992,101000837673
05-10-2013 23:37:46,02131,-71.119144,42.296253,101000837674
05-10-2013 23:42:45,02126,-71.08272,42.26999,101000837678
05-10-2013 23:43:52,02124,-71.06773,42.28994,101000837680
05-10-2013 23:44:54,02643,-71.058252,42.287079,101000837681
05-11-2013 00:03:27,02124,-71.08269,42.2876,101000837685
05-11-2013 00:53:44,02643,-71.109291,42.324836,101000837689
05-11-2013 02:30:20,02127,-71.044963,42.332887,101000837691
05-11-2013 02:39:08,02125,-71.0674,42.31024,101000837693
05-11-2013 02:41:01,02643,-71.10403,42.34642,101000837695
05-11-2013 22:13:47,02128,-71.038468,42.365096,101000837910
05-11-2013 22:24:24,02132,-71.169823,42.275015,101000837911
05-11-2013 22:35:08,02643,-71.126595,42.286835,101000837913
05-11-2013 22:38:44,02643,-71.13529,42.358816,101000837915
05-17-2013 22:00:32,02643,-71.07165,42.34581,101000841857
05-17-2013 22:20:20,02643,-71.0587,42.3594,101000841858
05-17-2013 22:31:57,02210,-71.046974,42.35045,101000841859
05-17-2013 23:11:21,02124,-71.06322,42.29048,101000841861
05-17-2013 23:15:49,02643,-71.0587,42.3594,101000841862
05-17-2013 23:19:28,02129,-71.06459,42.37502,101000841864
05-17-2013 23:33:40,02118,-71.07429,42.34013,101000841865
05-18-2013 01:55:45,02643,-71.14701,42.27257,101000841876
05-18-2013 22:04:57,02643,-71.13579,42.35192,101000842127
05-18-2013 22:08:43,02643,-71.069754,42.31773,101000842129
05-18-2013 22:58:25,02643,-71.13404,42.36123,101000842130
05-19-2013 00:38:53,02643,-71.00086,42.38565,101000842135
05-19-2013 02:00:28,02126,-71.07812,42.27185,101000842137
05-19-2013 02:41:37,02643,-71.07311,42.3454,101000842139
05-24-2013 22:00:37,02643,-71.033226,42.364661,101000846548
05-24-2013 22:02:49,02130,-71.0587,42.3594,101000846549
05-24-2013 22:06:27,02643,-71.14277,42.25416,101000846551
05-24-2013 22:24:57,02120,-71.10934,42.33166,101000846553
05-24-2013 22:32:58,02643,-71.128665,42.289611,101000846555
05-24-2013 23:18:54,02127,-71.04643,42.33751,101000846558
05-24-2013 23:56:22,02643,-71.06967,42.34672,101000846562
05-24-2013 23:58:14,02130,-71.121398,42.321833,101000846564
05-25-2013 00:04:00,02130,-71.0587,42.3594,101000846565
05-25-2013 00:12:22,02134,-71.14181,42.353,101000846566
05-25-2013 00:57:11,02643,-71.108811,42.300998,101000846567
05-25-2013 01:19:21,02124,-71.04941,42.28039,101000846568
05-25-2013 01:45:17,02124,-71.04941,42.28039,101000846569
05-25-2013 01:46:13,02643,-71.05652,42.28762,101000846571
05-25-2013 22:08:28,02643,-71.062945,42.377939,101000846769
05-25-2013 22:20:44,02643,-71.0587,42.3594,101000846770
05-25-2013 22:45:39,02132,-71.15525,42.28503,101000846773
05-25-2013 23:38:55,02130,-71.11004,42.30416,101000846774
05-31-2013 22:20:45,02215,-71.09705,42.34254,101000850603
05-31-2013 22:40:22,02124,-71.069238,42.297902,101000850605
05-31-2013 22:58:57,02125,-71.053318,42.311633,101000850607
05-31-2013 23:30:35,02135,-71.14959,42.3384,101000850610
05-31-2013 23:53:39,02643,-71.10556,42.3123,101000850613
06-01-2013 00:26:09,02643,-71.0587,42.3594,101000850614
06-01-2013 00:37:24,02116,-71.08285,42.35019,101000850615
06-01-2013 01:47:31,02134,-71.13768,42.34806,101000850618
06-01-2013 02:21:18,02643,-71.050254,42.363289,101000850621
06-01-2013 22:10:02,02131,-71.11581,42.28742,101000850996
06-01-2013 22:17:41,02130,-71.10973,42.31637,101000850998
06-01-2013 22:38:15,02127,-71.0542,42.33612,101000851001
06-01-2013 22:49:20,02122,-71.04106,42.28639,101000851003
06-01-2013 22:51:30,02121,-71.07898,42.30734,101000851005
06-01-2013 22:57:32,02130,-71.10435,42.31997,101000851007
06-01-2013 23:19:35,02127,-71.05058,42.3328,101000851009
06-01-2013 23:24:49,02127,-71.04995,42.33261,101000851011
06-01-2013 23:37:47,02124,-71.06365,42.29091,101000851014
06-01-2013 23:49:19,02643,-71.16989,42.28102,101000851016
06-01-2013 23:51:33,02643,-71.10154,42.26478,101000851018
06-02-2013 01:00:27,02643,-71.0587,42.3594,101000851021
06-02-2013 01:06:22,02643,-71.10895,42.28604,101000851023
06-02-2013 02:08:55,02126,-71.089711,42.2821,101000851025
06-02-2013 02:41:05,02643,-71.069754,42.31773,101000851027
06-07-2013 22:05:45,02119,-71.09468,42.32038,101000855543
06-07-2013 22:14:19,02643,-71.06931,42.34901,101000855546
06-07-2013 22:18:42,02136,-71.11954,42.27048,101000855548
06-07-2013 23:13:09,02643,-71.135474,42.358845,101000855551
06-07-2013 23:14:43,02115,-71.084546,42.345902,101000855552
06-07-2013 23:25:43,02125,-71.07322,42.31236,101000855557
06-07-2013 23:33:34,02643,-71.062933,42.353458,101000855559
06-07-2013 23:34:40,02643,-71.07482,42.29737,101000855561
06-08-2013 00:13:42,02125,-71.073226,42.312365,101000855564
06-08-2013 00:19:49,02124,-71.08553,42.28665,101000855567
06-08-2013 00:27:58,02643,-71.09172,42.27247,101000855568
06-08-2013 00:35:01,02643,-71.11503,42.30015,101000855572
06-08-2013 22:11:07,02643,-71.15462,42.28863,101000855817
06-08-2013 22:21:27,02643,-71.0587,42.3594,101000855818
06-08-2013 22:22:19,02136,-71.12592,42.27132,101000855820
06-08-2013 22:25:47,02643,-71.055279,42.285483,101000855822
06-08-2013 22:30:09,02115,-71.08063,42.34387,101000855824
06-08-2013 22:32:20,02643,-71.0587,42.3594,101000855825
06-08-2013 22:36:47,02108,-71.058274,42.36042,101000855827
06-08-2013 22:38:18,02643,-71.0587,42.3594,101000855828
06-08-2013 22:41:27,02643,-71.0546,42.28586,101000855830
06-08-2013 22:47:01,02643,-71.13172,42.28616,101000855831
06-08-2013 23:17:22,02109,-71.05477,42.3678,101000855835
06-08-2013 23:25:34,02119,-71.07068,42.32936,101000855837
06-08-2013 23:38:48,02643,-71.1355,42.359238,101000855841
06-09-2013 00:53:45,02125,-71.05483,42.31642,101000855846
06-09-2013 01:09:26,02643,-71.10463,42.31531,101000855848
06-09-2013 01:39:20,02128,-71.0049,42.38754,101000855851
06-09-2013 02:02:33,02125,-71.05902,42.32189,101000855852
06-09-2013 02:25:36,02118,-71.06984,42.330696,101000855853
06-14-2013 22:26:25,02119,-71.083572,42.330336,101000860277
06-14-2013 22:40:39,02127,-71.04511,42.33414,101000860279
06-14-2013 22:47:25,02108,-71.07124,42.35747,101000860281
06-14-2013 23:06:20,02118,-71.07529,42.33678,101000860283
06-14-2013 23:52:00,02130,-71.11473,42.30601,101000860285
06-14-2013 23:52:43,02130,-71.11474,42.30604,101000860286
06-14-2013 23:53:36,02643,-71.05653,42.31208,101000860287
06-14-2013 23:54:30,02643,-71.05653,42.31208,101000860288
06-14-2013 23:55:17,02643,-70.995081,42.384556,101000860289
06-14-2013 23:58:30,02130,-71.115273,42.307917,101000860290
06-14-2013 23:59:58,02643,-71.05584,42.28372,101000860291
06-15-2013 01:27:30,02120,-71.097685,42.335061,101000860297
06-15-2013 02:20:10,02643,-71.069754,42.31773,101000860299
06-15-2013 02:23:54,02119,-71.091888,42.328472,101000860301
06-15-2013 22:13:01,02120,-71.11002,42.33254,101000860630
06-15-2013 22:33:16,02136,-71.124802,42.251683,101000860636
06-15-2013 22:39:40,02124,-71.063309,42.280867,101000860638
06-15-2013 22:40:22,02116,-71.07093,42.3464,101000860639
06-15-2013 23:13:18,02128,-71.038713,42.382127,101000860641
06-15-2013 23:49:02,02119,-71.09006,42.32718,101000860645
06-15-2013 23:58:34,02136,-71.10895,42.2629,101000860649
06-15-2013 23:59:29,02114,-71.063803,42.36044,101000860651
06-16-2013 00:10:58,02134,-71.139287,42.34773,101000860655
06-16-2013 00:29:54,02643,-71.07346,42.34565,101000860659
06-16-2013 02:57:45,02116,-71.064316,42.348943,101000860665
06-21-2013 22:33:08,02643,-71.061656,42.305093,101000865089
06-21-2013 23:09:42,02127,-71.05319,42.33566,101000865092
06-21-2013 23:12:29,02119,-71.08657,42.32648,101000865093
06-21-2013 23:24:55,02131,-71.12136,42.28598,101000865095
06-21-2013 23:38:08,02643,-71.06316,42.34259,101000865097
06-21-2013 23:38:27,02125,-71.069826,42.308073,101000865099
06-22-2013 00:34:09,02126,-71.100123,42.266916,101000865100
06-22-2013 02:14:32,02643,-71.068853,42.271392,101000865102
06-22-2013 02:18:47,02127,-71.047307,42.328774,101000865104
06-22-2013 02:25:30,02127,-71.047307,42.328774,101000865106
06-22-2013 22:03:56,02115,-71.08096,42.34363,101000865416
06-22-2013 22:05:53,02124,-71.06528,42.28114,101000865418
06-22-2013 22:21:11,02643,-71.062842,42.353067,101000865421
06-22-2013 22:43:35,02121,-71.08295,42.30287,101000865427
06-22-2013 22:43:36,02121,-71.08295,42.30287,101000865428
06-22-2013 23:07:28,02115,-71.08068,42.34391,101000865429
06-22-2013 23:19:13,02643,-71.05228,42.3541,101000865431
06-23-2013 00:24:03,02115,-71.08639,42.346522,101000865432
06-23-2013 00:29:51,02643,-71.10193,42.31884,101000865433
06-28-2013 22:01:15,02108,-71.07131,42.35745,101000869978
06-28-2013 22:02:10,02116,-71.06748,42.34949,101000869979
06-28-2013 22:05:40,02113,-71.05609,42.36393,101000869981
06-28-2013 22:11:17,02113,-71.056023,42.363908,101000869983
06-28-2013 22:12:33,02124,-71.06919,42.28711,101000869984
06-28-2013 22:17:06,02113,-71.055778,42.363986,101000869986
06-28-2013 22:44:17,02643,-71.0753,42.29759,101000869988
06-28-2013 23:14:19,02132,-71.1537,42.27938,101000869991
06-28-2013 23:18:02,02215,-71.0587,42.3594,101000869993
06-28-2013 23:19:49,02124,-71.07326,42.29379,101000869995
06-28-2013 23:28:21,02124,-71.07326,42.29379,101000869997
06-28-2013 23:44:26,02119,-71.087077,42.322478,101000870001
06-28-2013 23:47:04,02134,-71.129797,42.35245,101000870003
06-29-2013 00:01:08,02119,-71.0977,42.31439,101000870005
06-29-2013 02:34:27,02119,-71.080901,42.323127,101000870011
06-29-2013 02:53:18,02643,-71.07037,42.31594,101000870014
06-29-2013 22:35:25,02135,-71.151217,42.347708,101000870295
06-29-2013 22:47:17,02130,-71.116847,42.294521,101000870297
06-29-2013 22:51:59,02136,-71.117175,42.259883,101000870299
06-29-2013 23:15:18,02643,-71.06338,42.28578,101000870301
06-29-2013 23:22:14,02643,-71.14716,42.28519,101000870303
06-29-2013 23:25:30,02131,-71.120469,42.286779,101000870305
06-29-2013 23:29:53,02131,-71.120469,42.286779,101000870306
06-29-2013 23:40:39,02115,-71.085815,42.346408,101000870307
06-29-2013 23:52:13,02129,-71.06291,42.38011,101000870308
06-30-2013 00:33:13,02643,-71.07793,42.33079,101000870310
06-30-2013 00:34:42,02643,-71.11925,42.26219,101000870312
06-30-2013 00:44:53,02134,-71.11832,42.36002,101000870313
06-30-2013 02:27:28,02134,-71.132271,42.352827,101000870319
07-05-2013 22:28:47,02125,-71.052764,42.316419,101000873845
07-05-2013 23:08:47,02124,-71.06304,42.288037,101000873851
07-05-2013 23:15:06,02643,-71.081193,42.286393,101000873853
07-05-2013 23:36:22,02643,-71.09188,42.31423,101000873857
07-05-2013 23:52:33,02124,-71.0693,42.29467,101000873865
07-05-2013 23:55:06,02643,-71.0587,42.3594,101000873866
07-05-2013 23:59:35,02122,-71.06313,42.30298,101000873870
07-06-2013 00:16:11,02643,-71.105469,42.312467,101000873880
07-06-2013 00:20:00,02124,-71.08518,42.28675,101000873882
07-06-2013 00:35:41,02124,-71.07209,42.293658,101000873885
07-06-2013 00:39:36,02119,-71.08405,42.32832,101000873888
07-06-2013 00:43:21,02643,-71.13782,42.34682,101000873890
07-06-2013 02:30:18,02643,-71.16958,42.28121,101000873893
07-06-2013 22:13:23,02128,-71.03759,42.37884,101000874188
07-06-2013 22:16:30,02643,-71.16676,42.27693,101000874189
07-06-2013 22:36:23,02131,-71.11591,42.28171,101000874191
07-06-2013 22:47:18,02130,-71.106164,42.313168,101000874192
07-06-2013 22:49:34,02643,-71.056066,42.289279,101000874194
07-06-2013 22:52:38,02643,-71.136383,42.359395,101000874196
07-06-2013 23:07:49,02131,-71.11591,42.28171,101000874200
07-06-2013 23:26:26,02643,-71.0722,42.28477,101000874208
07-06-2013 23:28:02,02643,-71.0722,42.28477,101000874211
07-07-2013 01:39:57,02122,-71.06484,42.30481,101000874216
07-07-2013 02:02:57,02132,-71.14732,42.27597,101000874218
07-07-2013 02:03:57,02132,-71.14732,42.27597,101000874220
07-12-2013 22:09:14,02124,-71.068751,42.281532,101000878621
07-12-2013 22:28:45,02111,-71.06399,42.348048,101000878623
07-12-2013 22:33:32,02135,-71.14918,42.35528,101000878625
07-12-2013 22:50:44,02130,-71.112989,42.319566,101000878627
07-12-2013 22:51:15,02130,-71.11383,42.32181,101000878628
07-12-2013 23:02:31,02128,-71.03562,42.36919,101000878631
07-12-2013 23:48:37,02643,-71.104275,42.315592,101000878634
07-13-2013 00:41:57,02126,-71.072815,42.274644,101000878637
07-13-2013 22:01:00,02116,-71.07237,42.348549,101000878913
07-13-2013 22:04:40,02130,-71.10404,42.32139,101000878915
07-13-2013 22:37:40,02135,-71.1423,42.34105,101000878919
07-13-2013 23:00:58,02136,-71.12427,42.25598,101000878923
07-13-2013 23:06:14,02643,-71.06907,42.28505,101000878925
07-13-2013 23:11:41,02643,-71.0587,42.3594,101000878926
07-14-2013 00:33:40,02108,-71.058274,42.36042,101000878929
07-14-2013 00:41:12,02643,-71.067061,42.292034,101000878930
07-14-2013 02:03:29,02643,-71.003753,42.386286,101000878933
07-14-2013 02:38:51,02124,-71.09061,42.29125,101000878937
07-19-2013 22:10:56,02127,-71.02931,42.33334,101000883413
07-19-2013 22:11:32,02124,-71.09032,42.29157,101000883415
07-19-2013 22:13:14,02215,-71.10663,42.34826,101000883416
07-19-2013 22:13:52,02124,-71.09042,42.29146,101000883418
07-19-2013 22:14:34,02643,-71.07814,42.33062,101000883420
07-19-2013 22:38:00,02643,-71.0587,42.3594,101000883422
07-19-2013 22:44:37,02643,-71.06941,42.38112,101000883424
07-19-2013 23:13:50,02643,-71.12619,42.25758,101000883429
07-19-2013 23:22:47,02199,-71.079716,42.347446,101000883431
07-19-2013 23:34:45,02643,-71.0587,42.3594,101000883433
07-20-2013 00:47:57,02127,-71.05375,42.32978,101000883436
